Type,ID,Name,Color
Metabolite,C17345,"(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA",#83CDCD
Metabolite,C17346,"(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA",#80CCCC
Metabolite,C05447,"3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA",#7BCACA
Metabolite,C05122,Taurocholate,#75C7C7
Metabolite,C05500,20alpha-Hydroxycholesterol,#81CDCD
Metabolite,C05502,22(R)-Hydroxycholesterol,#83CDCD
Metabolite,C05501,"20alpha,22beta-Dihydroxycholesterol",#82CDCD
Metabolite,C01176,17alpha-Hydroxyprogesterone,#7ECBCB
Metabolite,C05488,11-Deoxycortisol,#78C9C9
Metabolite,C00735,Cortisol,#82CDCD
Metabolite,C00762,Cortisone,#83CDCD
Metabolite,C03205,11-Deoxycorticosterone,#7ECBCB
Metabolite,C02140,Corticosterone,#83CDCD
Metabolite,C00535,Testosterone,#7DCBCB
Metabolite,C05294,19-Hydroxytestosterone,#80CCCC
Metabolite,C05295,19-Oxotestosterone,#7ECBCB
Metabolite,C08830,24-Methylenecycloartanol,#7ECBCB
Metabolite,C02141,Cycloeucalenol,#78C9C9
Metabolite,C01943,Obtusifoliol,#73C7C7
Metabolite,C11508,"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol",#7FCCCC
Metabolite,C15776,4alpha-Methylfecosterol,#74C7C7
Metabolite,C11522,24-Methylenelophenol,#7ACACA
Metabolite,C15777,Episterol,#80CCCC
Metabolite,C15780,5-Dehydroepisterol,#75C7C7
Metabolite,C15781,24-Methylenecholesterol,#7CCACA
Metabolite,C01595,Linoleate,#80CCB3
Metabolite,C14827,9(S)-HPODE,#81CCB4
Metabolite,C04717,"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid",#82CDB4
Metabolite,C14825,9(10)-EpOME,#7BCAB0
Metabolite,C14771,"14,15-EET",#82CDB4
Metabolite,C14775,"14,15-DHET",#82CDB4
Metabolite,C06124,Sphingosine 1-phosphate,#82CDB4
Metabolite,C00319,Sphingosine,#83CDB5
Metabolite,C03692,"1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol",#82CDB4
Metabolite,C06037,Digalactosyl-diacylglycerol,#82CDB4
Metabolite,C00344,Phosphatidylglycerol,#82CDB4
Metabolite,C05980,Cardiolipin,#7FCCB2
Metabolite,C00540,Cinnamoyl-CoA,#F06393
Metabolite,C00903,Cinnamaldehyde,#EF5488
Metabolite,C00521,(-)-Limonene,#9FE186
Metabolite,C06099,d-Limonene,#A0E286
Metabolite,C06308,(-)-alpha-Pinene,#9FE386
Metabolite,C03190,(+)-Bornyl diphosphate,#A0E387
Metabolite,C06304,(+)-Camphene,#A0E387
Metabolite,C02462,Sabinene hydrate,#A0E387
Metabolite,C16424,Isopentenyladenosine-5'-triphosphate,#9FE286
Metabolite,C16428,trans-Zeatin riboside triphosphate,#9FE286
Metabolite,C00371,Zeatin,#A1E388
Metabolite,C15545,cis-Zeatin,#9EE284
Metabolite,C05421,15-cis-Phytoene,#A0E286
Metabolite,C05414,all-trans-Phytofluene,#A0E286
Metabolite,C05430,all-trans-zeta-Carotene,#9FE285
Metabolite,C05431,all-trans-Neurosporene,#A0E386
Metabolite,C05432,Lycopene,#9FE285
Metabolite,C05435,gamma-Carotene,#9FE285
Metabolite,C08586,delta-Carotene,#9DE283
Metabolite,C16276,epsilon-Carotene,#A0E386
Metabolite,C05433,alpha-Carotene,#A1E388
Metabolite,C08590,Zeinoxanthin,#9FE286
Metabolite,C08601,Lutein,#9FE285
Metabolite,C11899,10-Deacetyl-2-debenzoylbaccatin III,#9FE286
Metabolite,C02035,Gibberellin A20,#9FE286
Metabolite,C11895,"Taxa-4(20),11(12)-dien-5alpha-ol",#9EE284
Metabolite,C11897,"Taxa-4(20),11(12)-dien-5alpha,13alpha-diol",#9FE285
Metabolite,C11700,10-Deacetylbaccatin III,#A0E386
Metabolite,C11900,Baccatin III,#A0E387
Metabolite,C16524,3'-N-Debenzoyltaxol,#A0E387
Metabolite,C16482,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",#DA8D81
Metabolite,C16476,4-Fluoromuconolactone,#DB9084
Metabolite,C16474,"3-Fluoro-cis,cis-muconate",#D78679
Metabolite,C02814,"Benzene-1,2,4-triol",#DA8E82
Metabolite,C03676,"3-Hydroxy-cis,cis-muconate",#DB9185
Metabolite,C01163,"3-Carboxy-cis,cis-muconate",#DB9084
Metabolite,C02222,2-Maleylacetate,#DA8E82
Metabolite,C00846,3-Oxoadipate,#DB9084
Metabolite,C00512,Benzoyl-CoA,#DA8F83
Metabolite,C06758,p-Tolualdehyde,#D98A7E
Metabolite,C06588,Biphenyl,#DA8F83
Metabolite,C07212,o-Xylene,#D8877A
Metabolite,C07213,2-Methylbenzyl alcohol,#DA8F83
Metabolite,C07208,m-Xylene,#DB9185
Metabolite,C07216,3-Methylbenzyl alcohol,#D8897C
Metabolite,C07209,3-Methylbenzaldehyde,#DB9085
Metabolite,C01454,Toluate,#DB9185
Metabolite,C01468,4-Cresol,#D98D81
Metabolite,C00633,4-Hydroxybenzaldehyde,#D8877A
Metabolite,C06677,Toluene-4-sulfonate,#DA8F83
Metabolite,C06756,p-Xylene,#DA8D80
Metabolite,C06757,4-Methylbenzyl alcohol,#DB9185
Metabolite,C06670,"2,4-Dichlorobenzoate",#DA8F84
Metabolite,C06671,"2,4-Dichlorobenzoyl-CoA",#D98A7D
Metabolite,C06387,4-Chlorobenzoyl-CoA,#DA8F83
Metabolite,C02949,4-Hydroxybenzoyl-CoA,#D98A7D
Metabolite,C02370,4-Chlorobenzoate,#DA8F83
Metabolite,C06329,2-Chloromaleylacetate,#DB9185
Metabolite,C04706,"cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide",#D98C80
Metabolite,C04729,"trans-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide",#DB9185
Metabolite,C07095,"2,5-Dichloro-cis,cis-muconate",#DA8E82
Metabolite,C07094,"3,6-Dichlorocatechol",#DA8E82
Metabolite,C07093,"3,6-Dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene",#DA8E82
Metabolite,C07092,"1,4-Dichlorobenzene",#DA8E82
Metabolite,C07097,"2,6-Dichlorohydroquinone",#DB9084
Metabolite,C07099,"2,3,6-Trichlorohydroquinone",#DA8F83
Metabolite,C03434,Tetrachlorohydroquinone,#DB9185
Metabolite,C06321,"(1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate",#DA8E82
Metabolite,C00805,Salicylate,#DA8F83
Metabolite,C16210,4-(3-Hydroxy-2-naphthyl)-2-oxobut-3-enoic acid,#DB9084
Metabolite,C16204,"1,2-Anthracenediol",#DA8E82
Metabolite,C16203,"Anthracene-cis-1,2-dihydrodiol",#DB9085
Metabolite,C14315,Anthracene,#DB9085
Metabolite,C06202,Salicylaldehyde,#DA8F83
Metabolite,C06203,trans-o-Hydroxybenzylidenepyruvate,#DB9084
Metabolite,C06204,2-Hydroxychromene-2-carboxylate,#DA8F83
Metabolite,C03012,"Naphthalene-1,2-diol",#DA8F83
Metabolite,C04314,"cis-1,2-Dihydronaphthalene-1,2-diol",#DA9084
Metabolite,C00829,Naphthalene,#DB9084
Metabolite,C11422,Phenanthrene,#DB9185
Metabolite,C04468,"(+)-cis-3,4-Dihydrophenanthrene-3,4-diol",#D78578
Metabolite,C03164,"Phenanthrene-3,4-diol",#D78477
Metabolite,C11425,2-Hydroxy-2H-benzo[h]chromene-2-carboxylate,#D98B7E
Metabolite,C11426,cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate,#D98B7F
Metabolite,C11427,1-Hydroxy-2-naphthaldehyde,#DA8F83
Metabolite,C03203,1-Hydroxy-2-naphthoate,#D98A7E
Metabolite,C07729,Dibenzofuran,#D78578
Metabolite,C03569,"2,2',3-Trihydroxybiphenyl",#DA8F83
Metabolite,C07731,"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate",#DB9185
Metabolite,C07732,Dibenzo-p-dioxin,#DA8F83
Metabolite,C07733,"2,2',3-Trihydroxydiphenylether",#DA8E82
Metabolite,C07734,"2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate",#D98B7E
Metabolite,C07715,Fluorene,#D8887C
Metabolite,C06712,Fluoren-9-one,#DB9185
Metabolite,C16262,"1-Hydro-1,1a-dihydroxy-9-fluorenone",#D98A7E
Metabolite,C16263,"2,3-Dihydroxy-2'-carboxybiphenyl",#DB9185
Metabolite,C16264,"2-Hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate",#DA8D81
Metabolite,C01606,Phthalate,#DA8F84
Metabolite,C04783,"cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate",#D8887C
Metabolite,C03233,"4,5-Dihydroxyphthalate",#DA8E82
Metabolite,C06322,"Cyclohexa-1,5-diene-1-carbonyl-CoA",#DB9084
Metabolite,C06749,6-Hydroxycyclohex-1-ene-1-carbonyl-CoA,#DA8F83
Metabolite,C09821,6-Oxocyclohex-1-ene-1-carbonyl-CoA,#DB9084
Metabolite,C06714,3-Hydroxypimeloyl-CoA,#DB9084
Metabolite,C01455,Toluene,#DB9084
Metabolite,C09816,Benzylsuccinate,#DB9084
Metabolite,C09817,Benzylsuccinyl-CoA,#DB9084
Metabolite,C09818,E-Phenylitaconyl-CoA,#DA8F83
Metabolite,C09819,(Hydroxymethylphenyl)succinyl-CoA,#DB9084
Metabolite,C09820,Benzoylsuccinyl-CoA,#DB9084
Metabolite,C02480,"cis,cis-Muconate",#DA8E82
Metabolite,C14610,"(S)-5-Oxo-2,5-dihydrofuran-2-acetate",#DB9085
Metabolite,C02232,3-Oxoadipyl-CoA,#DB9085
Metabolite,C01278,"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate",#DA8F83
Metabolite,C06593,epsilon-Caprolactam,#DB9286
Metabolite,C02378,6-Aminohexanoate,#DB9084
Metabolite,C06102,Adipate semialdehyde,#DB9085
Metabolite,C06104,Adipate,#DB9084
Metabolite,C14143,Adipyl-CoA,#DA8E82
Metabolite,C14144,5-Carboxy-2-pentenoyl-CoA,#DB9185
Metabolite,C14145,(3S)-3-Hydroxyadipyl-CoA,#D98B7F
Metabolite,C16473,4-Fluorocatechol,#DB9084
Metabolite,C16479,"5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",#DA8F83
Metabolite,C02364,3-Fluorobenzoate,#D8897D
Metabolite,C16480,"4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",#DA8F83
Metabolite,C02371,4-Fluorobenzoate,#DB9186
Metabolite,C02359,2-Fluorobenzoate,#DA8F83
Metabolite,C01124,18-Hydroxycorticosterone,#80CCCC
Metabolite,C01780,Aldosterone,#7FCCCE
Metabolite,C06791,"trans-1,2-Dichloroethene",#D78477
Metabolite,C06792,"cis-1,2-Dichloroethene",#DB9084
Metabolite,C05668,3-Hydroxypropionyl-CoA,#ADADE4
Metabolite,C16737,5-Deoxy-D-glucuronate,#B2B2E6
Metabolite,C04631,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine,#B2B2E6
Metabolite,C04257,N-Acetyl-D-mannosamine 6-phosphate,#B4B4E6
Metabolite,C06241,N-Acetylneuraminate 9-phosphate,#B5B5E7
Metabolite,C00691,"2,4,6/3,5-Pentahydroxycyclohexanone",#B5B5E7
Metabolite,C04287,"3D-3,5/4-Trihydroxycyclohexane-1,2-dione",#B4B4E6
Metabolite,C06892,2-Deoxy-5-keto-D-gluconic acid,#B2B2E6
Metabolite,C00309,D-Ribulose,#B1B1E5
Metabolite,C00474,Ribitol,#B3B3E6
Metabolite,C00325,GDP-L-fucose,#ABABE3
Metabolite,C00508,L-Ribulose,#B4B4E6
Metabolite,C00312,L-Xylulose,#B4B4E6
Metabolite,C00447,"Sedoheptulose 1,7-bisphosphate",#CC99FF
Metabolite,C05843,N1-Methyl-4-pyridone-5-carboxamide,#FFB3CC
Metabolite,C03722,Quinolinate,#FFB2CB
Metabolite,C00857,Deamino-NAD+,#FFB4CD
Metabolite,C02918,1-Methylnicotinamide,#FFB5CD
Metabolite,C02723,N-Methylputrescine,#F05F90
Metabolite,C06178,1-Methylpyrrolinium,#F06493
Metabolite,C06179,Hygrine,#F06192
Metabolite,C00783,Tropinone,#F06393
Metabolite,C00729,Tropine,#F06292
Metabolite,C02046,L-Hyoscyamine,#EF5B8D
Metabolite,C03325,(6S)-Hydroxyhyoscyamine,#F06191
Metabolite,C01851,Scopolamine,#EF5488
Metabolite,C00745,Nicotine,#F06795
Metabolite,C01672,Cadaverine,#F06594
Metabolite,C12455,5-Aminopentanal,#F06594
Metabolite,C06182,Pelletierine,#F06292
Metabolite,C06183,L-(+)-Anaferine,#F06091
Metabolite,C00581,Guanidinoacetate,#FFC95C
Metabolite,C00300,Creatine,#FFCD68
Metabolite,C02305,Phosphocreatine,#FFCD69
Metabolite,C00791,Creatinine,#FFCD69
Metabolite,C15699,gamma-L-Glutamylputrescine,#FFCD68
Metabolite,C00515,D-Ornithine,#FF9802
Metabolite,C00792,D-Arginine,#FF9A03
Metabolite,C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,#FFCD69
Metabolite,C15767,4-(L-gamma-Glutamylamino)butanoate,#FFCD69
Metabolite,C05842,N1-Methyl-2-pyridone-5-carboxamide,#FFB3CC
Metabolite,C00697,Nitrogen,#C993FF
Metabolite,C01118,O-Succinyl-L-homoserine,#FFCC65
Metabolite,C00671,(S)-3-Methyl-2-oxopentanoic acid,#FFCC67
Metabolite,C06157,[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine,#FFCD68
Metabolite,C02512,3-Cyano-L-alanine,#FF9902
Metabolite,C03069,3-Methylcrotonyl-CoA,#FFCD69
Metabolite,C00719,Betaine,#FFCD69
Metabolite,C03167,Phosphonoacetaldehyde,#FF8F00
Metabolite,C03557,2-Aminoethylphosphonate,#FF9600
Metabolite,C05673,CMP-2-aminoethylphosphonate,#FF9200
Metabolite,C06614,trans-3-Chloroacrylic acid,#DA8D81
Metabolite,C06613,trans-3-Chloroallyl aldehyde,#DB9185
Metabolite,C06611,trans-3-Chloro-2-propene-1-ol,#DB9084
Metabolite,C06609,"trans-1,3-Dichloropropene",#DB9185
Metabolite,C06615,cis-3-Chloroacrylic acid,#D9897D
Metabolite,C16348,cis-3-Chloroallyl aldehyde,#DB9185
Metabolite,C06612,cis-3-Chloro-2-propene-1-ol,#DA8D81
Metabolite,C06610,"cis-1,3-Dichloropropene",#DB9084
Metabolite,C00493,Shikimate,#FFC758
Metabolite,C03680,4-Imidazolone-5-propanoate,#FFCD68
Metabolite,C03232,3-Phosphonooxypyruvate,#FFCD68
Metabolite,C00606,3-Sulfino-L-alanine,#FFC85B
Metabolite,C00785,Urocanate,#FFCD69
Metabolite,C04916,N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide,#FFCA5F
Metabolite,C04896,5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide,#FFCD6A
Metabolite,C00944,3-Dehydroquinate,#FFC95D
Metabolite,C03175,Shikimate 3-phosphate,#FFC95E
Metabolite,C04409,2-Amino-3-carboxymuconate semialdehyde,#FFCD6A
Metabolite,C02220,2-Aminomuconate,#FFCD6A
Metabolite,C00423,trans-Cinnamate,#FFCD66
Metabolite,C00519,Hypotaurine,#FF9A03
Metabolite,C01678,Cysteamine,#FF9900
Metabolite,C05122,Taurocholate,#FF9000
Metabolite,C00593,Sulfoacetaldehyde,#FF9C06
Metabolite,C02514,3-Fumarylpyruvate,#FFCD69
Metabolite,C01061,4-Fumarylacetoacetate,#FFCA60
Metabolite,C05580,"3,4-Dihydroxymandelate",#FFC95D
Metabolite,C05584,3-Methoxy-4-hydroxymandelate,#FFC85A
Metabolite,C05576,"3,4-Dihydroxyphenylethyleneglycol",#FFCB62
Metabolite,C05594,3-Methoxy-4-hydroxyphenylethyleneglycol,#FFCA5F
Metabolite,C02642,3-Ureidopropionate,#FF8282
Metabolite,C00386,Carnosine,#FF9902
Metabolite,C00544,Homogentisate,#FFC85C
Metabolite,C01036,4-Maleylacetoacetate,#FFC85A
Metabolite,C04302,N-(5-Phospho-D-ribosyl)anthranilate,#FFCC67
Metabolite,C01302,1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,#FFCD69
Metabolite,C00637,Indole-3-acetaldehyde,#FFCD69
Metabolite,C00398,Tryptamine,#FFCD68
Metabolite,C00643,5-Hydroxy-L-tryptophan,#FFCC65
Metabolite,C00780,Serotonin,#FFCD69
Metabolite,C00978,N-Acetylserotonin,#FFCD6A
Metabolite,C01598,Melatonin,#FFCD69
Metabolite,C05202,3'-Hydroxy-N-methyl-(S)-coclaurine,#F06091
Metabolite,C02105,(S)-Reticuline,#F06493
Metabolite,C06167,"1,2-Dehydroreticuline",#F06695
Metabolite,C05178,(R)-Reticuline,#F06594
Metabolite,C05179,Salutaridine,#F06493
Metabolite,C05220,Salutaridinol,#F06292
Metabolite,C05322,7-O-Acetylsalutaridinol,#F06091
Metabolite,C06174,Codeine,#F05D8F
Metabolite,C02106,(S)-Scoulerine,#F06493
Metabolite,C05174,(S)-Cheilanthifoline,#F06695
Metabolite,C05175,Stylopine,#F06191
Metabolite,C06163,(S)-cis-N-Methylstylopine,#F06695
Metabolite,C05189,Protopine,#F05F90
Metabolite,C05190,6-Hydroxyprotopine,#F06594
Metabolite,C05191,Dihydrosanguinarine,#EF5B8D
Metabolite,C05247,10-Hydroxydihydrosanguinarine,#F06695
Metabolite,C05194,Dihydrochelirubine,#EF578A
Metabolite,C05193,12-Hydroxydihydrochelirubine,#F05F90
Metabolite,C05316,Dihydromacarpine,#EF5488
Metabolite,C03309,Strictosidine aglycone,#F06191
Metabolite,C01852,Secologanin,#F06493
Metabolite,C07304,Deacetylisoipecoside,#F06493
Metabolite,C03470,3-alpha(S)-Strictosidine,#F06494
Metabolite,C11680,Cathenamine,#F06493
Metabolite,C09024,Ajmalicine,#F06695
Metabolite,C11691,Stemmadenine,#F06393
Metabolite,C09244,Tabersonine,#F06392
Metabolite,C09107,Catharanthine,#EF5B8D
Metabolite,C11641,"3',4'-Anhydrovinblastine",#EF598C
Metabolite,C05775,alpha-Ribazole,#FFB4CD
Metabolite,C00966,2-Dehydropantoate,#FFB4CD
Metabolite,C00522,(R)-Pantoate,#FFB4CD
Metabolite,C00864,Pantothenate,#FFB4CD
Metabolite,C03492,D-4'-Phosphopantothenate,#FFB4CC
Metabolite,C04352,(R)-4'-Phosphopantothenoyl-L-cysteine,#FFB4CC
Metabolite,C01134,Pantetheine 4'-phosphate,#FFB3CC
Metabolite,C00882,Dephospho-CoA,#FFB4CD
Metabolite,C00430,5-Aminolevulinate,#FFB4CC
Metabolite,C01051,Uroporphyrinogen III,#FFAEC8
Metabolite,C03263,Coproporphyrinogen III,#FFB0CA
Metabolite,C01079,Protoporphyrinogen IX,#FFB4CD
Metabolite,C02191,Protoporphyrin,#FFACC7
Metabolite,C03516,Magnesium protoporphyrin,#FFAFCA
Metabolite,C04536,Magnesium protoporphyrin monomethyl ester,#FFACC7
Metabolite,C11831,Divinylprotochlorophyllide,#FFABC7
Metabolite,C02880,Protochlorophyllide,#FFAFCA
Metabolite,C06506,"Adenosyl cobyrinate a,c diamide",#FFB4CD
Metabolite,C06507,Adenosyl cobyrinate hexaamide,#FFB4CD
Metabolite,C06508,Adenosyl cobinamide,#FFB4CD
Metabolite,C06509,Adenosyl cobinamide phosphate,#FFB4CD
Metabolite,C06510,Adenosine-GDP-cobinamide,#FFB4CD
Metabolite,C04778,"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole",#FFB4CD
Metabolite,C03741,(S)-4-Amino-5-oxopentanoate,#FFB4CD
Metabolite,C02987,L-Glutamyl-tRNA(Glu),#FFB1CB
Metabolite,C00885,Isochorismate,#FFB5CD
Metabolite,C16519,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,#FFB4CD
Metabolite,C05817,"(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate",#FFB4CD
Metabolite,C02730,2-Succinylbenzoate,#FFB4CD
Metabolite,C03160,2-Succinylbenzoyl-CoA,#FFB5CD
Metabolite,C15547,"1,4-Dihydroxy-2-naphthoyl-CoA",#FFB2CB
Metabolite,C03657,"1,4-Dihydroxy-2-naphthoate",#FFB3CC
Metabolite,C13309,"2-Phytyl-1,4-naphthoquinone",#FFB0CA
Metabolite,C05818,2-Demethylmenaquinone,#FFB3CC
Metabolite,C02059,Phylloquinone,#FFB5CD
Metabolite,C00828,Menaquinone,#FFB5CD
Metabolite,C03406,N-(L-Arginino)succinate,#FFCD68
Metabolite,C00632,3-Hydroxyanthranilate,#FFCD69
Metabolite,C05634,5-Hydroxyindoleacetaldehyde,#FFCD68
Metabolite,C05635,5-Hydroxyindoleacetate,#FFCB64
Metabolite,C05176,(S)-N-Methylcoclaurine,#EF5D8F
Metabolite,C00286,dGTP,#FF8282
Metabolite,C16353,7-Methylxanthine,#F06694
Metabolite,C07480,Theobromine,#EF5C8E
Metabolite,C07481,Caffeine,#F05D8F
Metabolite,C16357,3-Methylxanthine,#F06695
Metabolite,C16358,1-Methylxanthine,#F06594
Metabolite,C13747,"1,7-Dimethylxanthine",#F06493
Metabolite,C16356,"1,7-Dimethyluric acid",#F06594
Metabolite,C16365,5-Acetylamino-6-formylamino-3-methyluracil,#F06594
Metabolite,C00921,Dihydropteroate,#FFB4CD
Metabolite,C05922,Formamidopyrimidine nucleoside triphosphate,#FFB5CD
Metabolite,C01268,5-Amino-6-(5'-phosphoribosylamino)uracil,#FFB5CD
Metabolite,C04732,5-Amino-6-(1-D-ribitylamino)uracil,#FFB3CC
Metabolite,C04332,"6,7-Dimethyl-8-(D-ribityl)lumazine",#FFB5CD
Metabolite,C00314,Pyridoxine,#FFB1CA
Metabolite,C00534,Pyridoxamine,#FFB2CB
Metabolite,C00627,Pyridoxine phosphate,#FFB0CA
Metabolite,C00647,Pyridoxamine phosphate,#FFB2CB
Metabolite,C00847,4-Pyridoxate,#FFB3CC
Metabolite,C05923,"2,5-Diaminopyrimidine nucleoside triphosphate",#FFB4CD
Metabolite,C06148,"2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine",#FFB4CD
Metabolite,C04874,"7,8-Dihydroneopterin",#FFB3CC
Metabolite,C01300,"6-(Hydroxymethyl)-7,8-dihydropterin",#FFB4CD
Metabolite,C04807,"6-Hydroxymethyl-7,8-dihydropterin diphosphate",#FFB4CD
Metabolite,C00415,Dihydrofolate,#FFB4CD
Metabolite,C00504,Folate,#FFB4CD
Metabolite,C00440,5-Methyltetrahydrofolate,#FFAEC9
Metabolite,C03479,Folinic acid,#FFB4CD
Metabolite,C00664,5-Formiminotetrahydrofolate,#FFB4CD
Metabolite,C01762,Xanthosine,#FF8080
Metabolite,C16352,7-Methylxanthosine,#F06695
Metabolite,C01103,Orotidine 5'-phosphate,#FF8383
Metabolite,C00294,Inosine,#FF7A7A
Metabolite,C02350,(S)-Allantoin,#FF8282
Metabolite,C12248,"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",#FF8383
Metabolite,C11821,5-Hydroxyisourate,#FF8383
Metabolite,C00475,Cytidine,#FF8282
Metabolite,C00299,Uridine,#FF8080
Metabolite,C00380,Cytosine,#FF8080
Metabolite,C00458,dCTP,#FF7D7D
Metabolite,C00438,N-Carbamoyl-L-aspartate,#FF7474
Metabolite,C00337,(S)-Dihydroorotate,#FF7D7D
Metabolite,C00295,Orotate,#FF7676
Metabolite,C00364,dTMP,#FF8282
Metabolite,C00363,dTDP,#FF8181
Metabolite,C21028,"(R)-5,6-Dihydrothymine",#FF8383
Metabolite,C00499,Allantoate,#FF8383
Metabolite,C00387,Guanosine,#FF8282
Metabolite,C07130,Theophylline,#F06694
Metabolite,C00655,Xanthosine 5'-phosphate,#FF8282
Metabolite,C05267,3-Oxooctanoyl-CoA,#82CDCD
Metabolite,C05269,3-Oxohexanoyl-CoA,#80CCCC
Metabolite,C00332,Acetoacetyl-CoA,#82CDCC
Metabolite,C00353,Geranylgeranyl diphosphate,#9FE285
Metabolite,C01251,"(R)-2-Hydroxybutane-1,2,4-tricarboxylate",#FFC758
Metabolite,C05519,L-Allothreonine,#FFCC65
Metabolite,C01242,S-Aminomethyldihydrolipoylprotein,#FFCB62
Metabolite,C04738,UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine,#9BCDFF
Metabolite,C01094,D-Fructose 1-phosphate,#B4B4E6
Metabolite,C00446,alpha-D-Galactose 1-phosphate,#B3B3E6
Metabolite,C00498,ADP-glucose,#B4B4E6
Metabolite,C00369,Starch,#B3B3E6
Metabolite,C06156,alpha-D-Glucosamine 1-phosphate,#B5B5E7
Metabolite,C02527,Butanoylphosphate,#B4B4E6
Metabolite,C04043,"3,4-Dihydroxyphenylacetaldehyde",#FFCA5F
Metabolite,C01161,"3,4-Dihydroxyphenylacetate",#FFCD6A
Metabolite,C00909,Leukotriene A4,#82CDB4
Metabolite,C02165,Leukotriene B4,#81CCB3
Metabolite,C02090,Trypanothione,#FF9B05
Metabolite,C03170,Trypanothione disulfide,#FF9A03
Metabolite,C01005,O-Phospho-L-serine,#FFC95C
Metabolite,C01205,(R)-3-Amino-2-methylpropanoate,#FF8484
Metabolite,C01694,Ergosterol,#80CCCC
Metabolite,C00418,(R)-Mevalonate,#9BE181
Metabolite,C00356,(S)-3-Hydroxy-3-methylglutaryl-CoA,#FFCC68
Metabolite,C00568,4-Aminobenzoate,#FFB5CD
Metabolite,C03677,"4,21-Dehydrogeissoschizine",#F06091
Metabolite,C01236,"D-Glucono-1,5-lactone 6-phosphate",#8181F7
Metabolite,C05382,Sedoheptulose 7-phosphate,#8282F7
Metabolite,C00385,Xanthine,#FF7B7B
Metabolite,C00366,Urate,#FF8080
Metabolite,C05512,Deoxyinosine,#FF8282
Metabolite,C00360,dAMP,#FF8181
Metabolite,C00559,Deoxyadenosine,#FF8484
Metabolite,C00361,dGDP,#FF7C7C
Metabolite,C00362,dGMP,#FF7E7E
Metabolite,C00330,Deoxyguanosine,#FF8383
Metabolite,C01953,Pregnenolone,#83CDCD
Metabolite,C05138,17alpha-Hydroxypregnenolone,#82CDCD
Metabolite,C01227,Dehydroepiandrosterone,#82CDCD
Metabolite,C04895,"7,8-Dihydroneopterin 3'-triphosphate",#FFB4CD
Metabolite,C00355,"3,4-Dihydroxy-L-phenylalanine",#FFCD68
Metabolite,C03758,Dopamine,#FFCD68
Metabolite,C00547,L-Noradrenaline,#FFCD69
Metabolite,C05577,"3,4-Dihydroxymandelaldehyde",#FFCB62
Metabolite,C05588,L-Metanephrine,#FFCD68
Metabolite,C00788,L-Adrenaline,#FFCD68
Metabolite,C05583,3-Methoxy-4-hydroxyphenylglycolaldehyde,#FFCD68
Metabolite,C05589,L-Normetanephrine,#FFCB62
Metabolite,C01693,L-Dopachrome,#FFC95E
Metabolite,C05578,"5,6-Dihydroxyindole",#FFCD68
Metabolite,C05579,"Indole-5,6-quinone",#FFCD68
Metabolite,C04185,"5,6-Dihydroxyindole-2-carboxylate",#FFCD69
Metabolite,C17937,Eumelanin,#FFCB62
Metabolite,C00705,dCDP,#FF8282
Metabolite,C00628,"2,5-Dihydroxybenzoate",#FFCD68
